No.,Code,H,K,L,Mult,Hw,2theta,Icalc,Iobs,Sigma,HwG,HwL,ETA,d-hkl,CORR
497,1,2,12,4,4,0.061344,73.207,7.6,7.6,0,0.053636,0.014084,0.289809,0.80726,7.53935
498,1,4,13,1,4,0.061343,73.235,1,1,0,0.053631,0.014091,0.289948,0.806998,7.534108
499,1,-4,2,8,4,0.061342,73.267,2.6,2.6,0,0.053625,0.014099,0.290109,0.806696,7.528067
500,1,-6,1,7,4,0.061341,73.302,0.1,0.1,0,0.053618,0.014108,0.290286,0.806364,7.521429
501,1,-3,3,8,4,0.061335,73.462,4,4,0,0.053589,0.014149,0.291093,0.804853,7.491349
502,1,1,7,6,4,0.061335,73.476,0.9,0.9,0,0.053586,0.014153,0.291164,0.80472,7.488719
503,1,-4,9,7,4,0.061332,73.558,0.7,0.7,0,0.053571,0.014174,0.291576,0.803952,7.473482
504,1,-2,18,2,4,0.061331,73.596,5.5,5.5,0,0.053564,0.014184,0.291766,0.803598,7.466476
505,1,-5,12,5,4,0.061328,73.686,2.6,2.6,0,0.053548,0.014207,0.29222,0.802752,7.449782
506,1,-5,13,4,4,0.061327,73.721,0.8,0.8,0,0.053541,0.014216,0.292395,0.802428,7.4434
507,1,-6,9,5,4,0.061326,73.761,1.3,1.3,0,0.053534,0.014226,0.292596,0.802056,7.436062
508,1,3,12,3,4,0.061324,73.8,0.1,0.1,0,0.053527,0.014236,0.292794,0.801689,7.428851
509,1,-7,2,3,4,0.061323,73.837,2.2,2.2,0,0.05352,0.014246,0.292983,0.80134,7.422003
510,1,-4,12,6,4,0.061323,73.855,7.6,7.6,0,0.053517,0.014251,0.29307,0.801178,7.418833
511,1,-7,3,4,4,0.061323,73.867,0.1,0.1,0,0.053515,0.014254,0.293133,0.801061,7.416535
512,1,-2,15,5,4,0.061322,73.872,0,0,0,0.053514,0.014255,0.293157,0.801018,7.415681
513,1,2,18,0,4,0.061321,73.92,7.3,7.3,0,0.053506,0.014267,0.293398,0.800573,7.406969
514,1,-6,10,4,4,0.061319,73.999,0.9,0.9,0,0.053492,0.014288,0.293794,0.799842,7.392697
515,1,5,5,2,4,0.061317,74.057,0.1,0.1,0,0.053481,0.014303,0.294086,0.799307,7.382248
516,1,-2,0,8,2,0.061314,74.203,7.7,7.7,0,0.053456,0.014341,0.294822,0.797957,3.678002
517,1,-1,8,7,4,0.061313,74.214,10.8,10.8,0,0.053454,0.014344,0.294879,0.797852,7.353983
518,1,-6,3,7,4,0.061312,74.258,0,0,0,0.053446,0.014355,0.295097,0.797453,7.346246
519,1,-7,2,5,4,0.06131,74.38,10,10,0,0.053425,0.014387,0.295715,0.796326,7.324483
520,1,-3,10,7,4,0.061307,74.504,13.6,13.6,0,0.053403,0.014419,0.296335,0.795199,7.302788
521,1,-3,13,6,4,0.061305,74.597,0.8,0.8,0,0.053387,0.014444,0.296802,0.794353,7.286577
522,1,1,12,5,4,0.061304,74.671,3.6,3.6,0,0.053375,0.014463,0.297175,0.793678,7.273671
523,1,-2,2,8,4,0.061304,74.679,5.3,5.3,0,0.053373,0.014465,0.297217,0.793602,7.27222
524,1,-4,4,8,4,0.061304,74.699,0.8,0.8,0,0.05337,0.01447,0.297317,0.793423,7.268799
525,1,0,19,1,4,0.061303,74.74,0.1,0.1,0,0.053363,0.014481,0.297522,0.793052,7.261725
526,1,0,16,4,4,0.061302,74.785,0.4,0.4,0,0.053355,0.014493,0.297751,0.792639,7.253863
527,1,0,5,7,4,0.061301,74.886,0.6,0.6,0,0.053339,0.014519,0.298255,0.791733,7.236659
528,1,3,9,4,4,0.0613,74.907,0,0,0,0.053335,0.014525,0.298361,0.791543,7.233061
529,1,3,16,1,4,0.0613,74.94,10.1,10.1,0,0.05333,0.014534,0.298528,0.791243,7.227373
530,1,-6,10,2,4,0.0613,74.968,0.4,0.4,0,0.053325,0.014541,0.298668,0.790992,7.222632
